transaction_id,timestamp,user_id,amount,payment_method,bank,card_network,location,device_type,device_age_days,account_age_days,previous_txn_count,txn_velocity_1h,avg_amount_7d,amount_deviation,latency_ms,retry_count,ip_risk_score,device_risk_score,location_risk_score,bank_risk_score,amount_risk_score,scenario,actual_risk,outcome
T549294,2026-08-08 02:01:35,U100819,765.93,UPI,Punjab National Bank,NOT_CARD,Hyderabad,mobile,1036,2997,522,1,623.41,0.2286,209.1,0,0.1435,0.1092,0.2213,0.0805,0.232,NORMAL,0.0418,LEGIT
T544520,2026-08-08 02:02:13,U101108,621.71,UPI,IndusInd Bank,NOT_CARD,Chennai,mobile,1084,2822,457,0,362.68,0.7142,123.6,0,0.181,0.4009,0.0295,0.1455,0.6721,NORMAL,0.1174,LEGIT
T508112,2026-08-08 02:02:14,U100503,650.71,UPI,Axis Bank,NOT_CARD,Chennai,mobile,876,2602,445,0,781.86,-0.1677,144.2,0,0.2608,0.3608,0.0607,0.5047,0.1716,NORMAL,0.0825,LEGIT
T512098,2026-08-08 02:02:21,U101012,249.35,UPI,IndusInd Bank,NOT_CARD,Chennai,mobile,1084,738,119,0,252.71,-0.0133,64.9,0,0.0587,0.1036,0.0602,0.2342,0.263,NORMAL,0.0204,LEGIT
T513899,2026-08-08 02:04:26,U101086,999.43,UPI,Yes Bank,NOT_CARD,Delhi,mobile,123,2405,407,0,1028.83,-0.0286,165.6,0,0.044,0.3168,0.1458,0.194,0.0608,NORMAL,0.1549,LEGIT
T533213,2026-08-08 02:05:00,U100420,1028.81,UPI,IDFC First Bank,NOT_CARD,Bengaluru,mobile,789,2782,489,1,1129.78,-0.0894,148.3,1,0.1004,0.0318,0.0811,0.1343,0.3654,NORMAL,0.0233,LEGIT
T527844,2026-08-08 02:05:49,U100649,1637.73,UPI,Punjab National Bank,NOT_CARD,Pune,mobile,998,2545,438,0,1113.23,0.4712,147.1,0,0.4452,0.0432,0.1531,0.2289,0.4808,NORMAL,0.1368,LEGIT
T529468,2026-08-08 02:06:30,U101169,382.37,UPI,IndusInd Bank,NOT_CARD,Pune,desktop,22,2752,466,0,420.0,-0.0896,1156.5202653488964,0,0.1191,0.1317,0.0701,0.0936,0.0918,LATENCY_ANOMALY,0.0307,LEGIT
T527157,2026-08-08 02:08:08,U100145,4382.49,UPI,Kotak Mahindra Bank,NOT_CARD,Delhi,desktop,163,2560,439,1,2520.19,0.739,102.7,0,0.3254,0.1482,0.3048,0.0622,0.5688,NORMAL,0.189,LEGIT
T517389,2026-08-08 02:08:21,U100090,1029.68,UPI,Bank of Baroda,NOT_CARD,Kolkata,mobile,865,1306,214,0,1399.35,-0.2642,51.8,0,0.1797,0.2703,0.2732,0.2793,0.3064,NORMAL,0.1642,LEGIT
T547993,2026-08-08 02:10:16,U100233,252.36,UPI,Bank of Baroda,NOT_CARD,Delhi,tablet,763,2275,361,0,315.82,-0.2009,230.8,0,0.1786,0.2743,0.0383,0.0591,0.3122,NORMAL,0.1221,LEGIT
T506284,2026-08-08 02:10:22,U100894,406.63,UPI,HDFC Bank,NOT_CARD,Lucknow,mobile,1004,2248,364,0,861.4,-0.5279,206.3,0,0.1504,0.1844,0.1141,0.0913,0.3095,NORMAL,0.0,LEGIT
T545685,2026-08-08 02:11:09,U100437,640.51,UPI,Bank of Baroda,NOT_CARD,Bengaluru,mobile,783,2782,485,0,282.74,1.2654,101.2,0,0.0507,0.12,0.3519,0.024,0.6077,NORMAL,0.1497,LEGIT
T507601,2026-08-08 02:12:03,U100943,1301.06,Netbanking,State Bank of India,NOT_CARD,Pune,desktop,918,1423,264,0,1222.87,0.0639,121.7,0,0.3551,0.0109,0.1633,0.0507,0.385,NORMAL,0.0568,LEGIT
T505196,2026-08-08 02:13:47,U100219,868.43,UPI,Yes Bank,NOT_CARD,Jaipur,mobile,524,2707,464,1,591.84,0.4673,2616.121066015787,0,0.2477,0.2432,0.1667,0.1039,0.4177,LATENCY_ANOMALY,0.1419,LEGIT
T542962,2026-08-08 02:14:19,U100001,214.97,Card,Punjab National Bank,Amex,Ahmedabad,mobile,1425,2322,403,0,333.11,-0.3547,250.6,0,0.2107,0.1714,0.3526,0.3749,0.2167,NORMAL,0.1376,LEGIT
T506270,2026-08-08 02:14:51,U100990,1130.02,Card,ICICI Bank,Mastercard,Chennai,mobile,172,1028,162,0,690.27,0.6371,74.9,0,0.0674,0.3303,0.2422,0.369,0.2994,NORMAL,0.1677,LEGIT
T505717,2026-08-08 02:14:58,U100930,1457.67,UPI,ICICI Bank,NOT_CARD,Pune,mobile,518,1613,261,0,848.47,0.718,252.7,0,0.1159,0.1322,0.0722,0.0751,0.6534,NORMAL,0.1545,LEGIT
T518202,2026-08-08 02:15:14,U101466,698.46,Netbanking,Bank of Baroda,NOT_CARD,Ahmedabad,tablet,692,1907,316,1,223.31,2.1278,219.1,0,0.1217,0.0574,0.1139,0.1644,1.0,NORMAL,0.1861,LEGIT
T548130,2026-08-08 02:15:28,U100521,2244.32,Netbanking,Punjab National Bank,NOT_CARD,Pune,mobile,1421,439,58,0,1191.32,0.8839,110.3,0,0.0982,0.0249,0.08,0.0464,0.5036,NORMAL,0.1338,LEGIT
T501035,2026-08-08 02:15:55,U101301,409.22,UPI,Yes Bank,NOT_CARD,Lucknow,mobile,1210,1204,188,3,689.73,-0.4067,191.8,0,0.3821,0.1068,0.1593,0.1603,0.2233,NORMAL,0.1493,LEGIT
T533759,2026-08-08 02:16:17,U100605,823.04,Card,Yes Bank,Mastercard,Delhi,mobile,221,1608,282,1,599.06,0.3739,123.0,0,0.0641,0.0775,0.1248,0.2232,0.3404,NORMAL,0.0879,LEGIT
T549573,2026-08-08 02:16:19,U100465,404.81,UPI,IDFC First Bank,NOT_CARD,Kolkata,mobile,1389,2898,462,0,755.25,-0.464,98.1,0,0.1838,0.2028,0.2317,0.0735,0.3291,NORMAL,0.0444,LEGIT
T503526,2026-08-08 02:16:30,U101066,189.76,UPI,IDFC First Bank,NOT_CARD,Jaipur,mobile,193,2777,479,21,195.78,-0.0308,162.9,3,0.1343,0.1775,0.2223,0.1869,0.4747,HIGH_VELOCITY,0.3448,LEGIT
T525893,2026-08-08 02:16:43,U101153,466.83,Card,Kotak Mahindra Bank,RuPay,Chennai,mobile,94,2728,436,0,393.27,0.187,200.7,1,0.3785,0.0977,0.0417,0.0765,0.3242,NORMAL,0.0596,LEGIT
T528173,2026-08-08 02:16:55,U100049,383.19,Netbanking,Punjab National Bank,NOT_CARD,Ahmedabad,mobile,927,2335,414,1,441.45,-0.132,179.2,0,0.4617,0.2026,0.4782,0.4205,0.1728,NORMAL,0.1258,LEGIT
T526856,2026-08-08 02:17:15,U101246,1623.59,Card,Bank of Baroda,RuPay,Chennai,mobile,1399,2579,433,2,2267.0,-0.2838,104.7,0,0.0875,0.2037,0.5283,0.1478,0.1836,NORMAL,0.1081,LEGIT
T530960,2026-08-08 02:18:20,U100024,648.27,UPI,IDFC First Bank,NOT_CARD,Lucknow,desktop,38,2344,392,0,1035.94,-0.3742,144.2,0,0.1598,0.159,0.1158,0.0207,0.2918,NORMAL,0.0,LEGIT
T533363,2026-08-08 02:19:06,U100387,827.91,UPI,IndusInd Bank,NOT_CARD,Mumbai,desktop,1114,2493,403,1,557.33,0.4855,82.9,0,0.376,0.3367,0.2066,0.2438,0.2546,NORMAL,0.1573,LEGIT
T533095,2026-08-08 02:20:22,U100797,4098.93,Card,IndusInd Bank,RuPay,Delhi,mobile,604,1376,249,0,1722.39,1.3798,212.5,0,0.1903,0.1438,0.1758,0.4256,0.8173,NORMAL,0.1865,LEGIT
T512395,2026-08-08 02:21:36,U100723,679.24,UPI,Yes Bank,NOT_CARD,Lucknow,mobile,802,360,81,1,510.78,0.3298,187.4,0,0.046,0.104,0.3774,0.3938,0.2083,NORMAL,0.1092,LEGIT
T538516,2026-08-08 02:23:28,U101446,472.01,UPI,Punjab National Bank,NOT_CARD,Ahmedabad,desktop,1049,2814,511,0,670.88,-0.2964,115.0,0,0.3767,0.2264,0.072,0.262,0.1953,NORMAL,0.1494,LEGIT
T546723,2026-08-08 02:23:39,U100447,369.09,UPI,Yes Bank,NOT_CARD,Hyderabad,mobile,2,2866,504,1,521.01,-0.2916,102.8,0,0.1672,0.1765,0.0517,0.2975,0.2399,NORMAL,0.0199,FRAUD
T525829,2026-08-08 02:24:07,U100478,886.54,UPI,Punjab National Bank,NOT_CARD,Lucknow,desktop,231,1991,354,1,947.58,-0.0644,275.0203276693068,0,0.5231,0.2042,0.0454,0.5312202307535108,0.2246,BANK_DRIFT,0.0651,LEGIT
T511748,2026-08-08 02:25:24,U100472,886.23,Netbanking,Punjab National Bank,NOT_CARD,Lucknow,mobile,686,1296,212,1,628.3,0.4105,59.0,0,0.0537,0.136,0.3466,0.1439,0.2215,NORMAL,0.1607,LEGIT
T547716,2026-08-08 02:25:37,U100115,871.79,Netbanking,Bank of Baroda,NOT_CARD,Hyderabad,desktop,793,1706,270,0,717.8,0.2145,184.4,0,0.2126,0.0101,0.0315,0.1076,,MISSING_SIGNAL,0.0317,LEGIT
T522422,2026-08-08 02:26:10,U100012,236.29,Card,State Bank of India,Visa,Jaipur,mobile,156,2207,376,1,208.88,0.1312,111.8,0,0.227,0.2412,0.2134,0.1749,0.3194,NORMAL,0.1155,LEGIT
T502355,2026-08-08 02:26:27,U101326,2752.5,Card,HDFC Bank,Mastercard,Chennai,mobile,509,2038,349,1,2821.25,-0.0244,177.5,0,0.1547,0.151,0.2857,0.4791,0.0206,NORMAL,0.0993,LEGIT
T531820,2026-08-08 02:27:07,U101303,201.74,UPI,Punjab National Bank,NOT_CARD,Bengaluru,mobile,171,2687,446,0,159.65,0.2637,148.69467552466674,0,0.339,0.4025,0.0464,0.694919410159815,0.3947,BANK_DRIFT,0.2558,LEGIT
T549065,2026-08-08 02:28:22,U101406,1348.08,Card,IndusInd Bank,Mastercard,Lucknow,mobile,195,1041,206,0,693.45,0.944,180.5,0,0.1514,0.4512,0.1418,0.1761,0.412,NORMAL,0.1404,LEGIT
T501271,2026-08-08 02:28:31,U100268,2407.12,Netbanking,Bank of Baroda,NOT_CARD,Ahmedabad,mobile,1408,1837,301,19,2298.39,0.0473,429.09198746131017,0,0.9980993746372481,0.047818503327878174,0.2003,0.688761440778643,0.3521,COMBINED_INCIDENT,0.3213,LEGIT
T517515,2026-08-08 02:30:13,U100205,4630.53,Card,IDFC First Bank,RuPay,Mumbai,mobile,556,798,161,1,1845.32,1.5093,95.1,0,0.336,0.1919,0.094,0.2271,0.7188,NORMAL,0.1426,LEGIT
T537163,2026-08-08 02:30:23,U100200,147.49,Wallet,Kotak Mahindra Bank,NOT_CARD,Mumbai,mobile,1248,1099,178,1,124.58,0.1839,181.5,0,0.2727,0.0842,0.0993,0.1569,0.323,NORMAL,0.128,FRAUD
T529854,2026-08-08 02:31:16,U100248,1013.1,Netbanking,IndusInd Bank,NOT_CARD,Lucknow,desktop,621,2360,407,1,1206.83,-0.1605,119.0,0,0.1361,0.0504,0.1332,0.2357,0.2383,NORMAL,0.0576,LEGIT
T540783,2026-08-08 02:31:18,U101139,1002.21,Netbanking,IndusInd Bank,NOT_CARD,Chennai,mobile,119,1619,248,0,772.05,0.2981,185.5,0,0.1226,0.1497,0.1555,0.3907,0.3594,NORMAL,0.1132,LEGIT
T519975,2026-08-08 02:32:09,U101061,849.17,UPI,HDFC Bank,NOT_CARD,Chennai,mobile,732,2063,345,9,1328.42,-0.3608,122.9,6,0.0908,0.2949,0.2952,0.0548,0.3451,HIGH_VELOCITY,0.3629,FRAUD
T533385,2026-08-08 02:32:16,U100321,1380.8,UPI,ICICI Bank,NOT_CARD,Pune,mobile,260,324,68,0,960.02,0.4383,82.8,0,0.1473,0.1145,0.1928,0.1931,0.4557,NORMAL,0.1677,LEGIT
T549287,2026-08-08 02:32:45,U101176,261.29,UPI,Yes Bank,NOT_CARD,Hyderabad,desktop,1434,950,135,0,294.86,-0.1139,163.3,0,0.1867,0.2438,0.1293,0.3496,0.1364,NORMAL,0.0689,LEGIT
T542403,2026-08-08 02:33:22,U100714,629.87,Card,ICICI Bank,Amex,Jaipur,desktop,32,2760,463,0,337.07,0.8686,186.9,0,0.4053,0.1715,0.1226,0.1518,0.4553,NORMAL,0.0077,LEGIT
T533577,2026-08-08 02:35:42,U101472,112.08,Wallet,Punjab National Bank,NOT_CARD,Hyderabad,desktop,380,1348,209,0,116.18,-0.0353,168.9,0,0.1744,0.335,0.0265,0.1844,0.1398,NORMAL,0.0832,LEGIT
T522290,2026-08-08 02:36:54,U100483,1447.12,UPI,Axis Bank,NOT_CARD,Jaipur,desktop,765,2390,396,0,1934.35,-0.2519,92.9,1,0.0945,0.2195,0.3119,0.1404,0.222,NORMAL,0.0276,LEGIT
T532976,2026-08-08 02:36:58,U101195,530.25,UPI,Kotak Mahindra Bank,NOT_CARD,Bengaluru,mobile,813,1901,271,1,705.55,-0.2485,1065.6905915048126,0,0.2152,0.2313,0.0541,0.2283,0.3038,LATENCY_ANOMALY,0.1257,LEGIT
T501819,2026-08-08 02:38:10,U101498,810.1,UPI,IDFC First Bank,NOT_CARD,Bengaluru,desktop,36,1402,223,1,1002.02,-0.1915,149.0,0,0.2619,0.1405,0.1466,0.0291,0.1916,NORMAL,0.1323,LEGIT
T527255,2026-08-08 02:39:48,U100419,636.35,Netbanking,State Bank of India,NOT_CARD,Kolkata,mobile,572,1519,253,0,392.81,0.62,220.9,0,0.0476,0.2073,0.1189,0.1747,0.5113,NORMAL,0.0593,LEGIT
T539931,2026-08-08 02:40:28,U101229,667.71,Netbanking,ICICI Bank,NOT_CARD,Kolkata,mobile,297,865,174,0,642.92,0.0386,167.3,0,0.1797,0.4362,0.1293,0.1398,0.0688,NORMAL,0.0171,LEGIT
T519769,2026-08-08 02:42:51,U100231,527.38,Card,Punjab National Bank,Visa,Bengaluru,mobile,630,2569,434,0,462.73,0.1397,306.90988991250504,1,0.1585,0.5156,0.0597,0.8010327763879408,0.3231,BANK_DRIFT,0.1462,LEGIT
T525836,2026-08-08 02:43:36,U100622,1672.59,UPI,Bank of Baroda,NOT_CARD,Delhi,mobile,1329,496,89,0,1121.43,0.4915,159.3,0,0.1952,0.0844,0.2176,0.2222,0.3551,NORMAL,0.0686,LEGIT
T531775,2026-08-08 02:43:59,U101188,1158.76,Card,IndusInd Bank,Visa,Mumbai,mobile,534,1700,276,1,1037.0,0.1174,132.1,0,0.2903,0.2706,0.0983,0.1215,0.1415,NORMAL,0.1129,LEGIT
T521518,2026-08-08 02:46:17,U100874,3429.02,Netbanking,Yes Bank,NOT_CARD,Kolkata,mobile,45,2092,354,0,3441.24,-0.0036,108.2,0,0.0538,0.2501,0.262,0.0751,0.1441,NORMAL,0.0673,LEGIT
T536460,2026-08-08 02:47:26,U100178,294.23,UPI,IndusInd Bank,NOT_CARD,Kolkata,desktop,1249,2701,457,0,372.49,-0.2101,93.0,0,0.3225,0.3373,0.1909,0.2034,0.1304,NORMAL,0.0912,LEGIT
T510725,2026-08-08 02:47:39,U101402,283.06,UPI,Axis Bank,NOT_CARD,Jaipur,mobile,1124,899,137,1,300.34,-0.0575,147.1,0,0.1956,0.1884,0.0426,0.0962,0.1723,NORMAL,0.0604,LEGIT
T503861,2026-08-08 02:48:03,U101219,3794.51,UPI,Yes Bank,NOT_CARD,Hyderabad,mobile,309,1320,207,0,3761.27,0.0088,204.8,0,0.036,0.0484,0.1392,0.1583,0.1467,NORMAL,0.0389,LEGIT
T534786,2026-08-08 02:48:24,U100206,2944.12,UPI,ICICI Bank,NOT_CARD,Delhi,mobile,655,2292,379,1,4430.18,-0.3354,157.4,0,0.1027,0.1723,0.2244,0.0166,0.2061,NORMAL,0.0813,LEGIT
T535849,2026-08-08 02:48:56,U101372,4937.16,Card,IndusInd Bank,Amex,Lucknow,mobile,135,1584,226,2,3364.02,0.4676,80.0,0,0.9808226219025691,0.08848993622619668,0.8133362007568664,0.1478,0.2812,SIGNAL_CONFLICT,0.2571,LEGIT
T542323,2026-08-08 02:51:31,U100264,1052.84,UPI,IndusInd Bank,NOT_CARD,Ahmedabad,mobile,1311,2969,500,0,607.73,0.7324,87.7,0,0.5118,,0.2333,0.2733,,MISSING_SIGNAL,0.1932,LEGIT
T533706,2026-08-08 02:53:02,U100033,92.08,Card,HDFC Bank,Mastercard,Hyderabad,mobile,51,1664,308,1,78.01,0.1803,128.1,0,0.1163,0.3811,0.1406,0.3231,0.4997,NORMAL,0.1958,LEGIT
T519044,2026-08-08 02:55:22,U101035,1341.3,UPI,State Bank of India,NOT_CARD,Lucknow,desktop,1096,2228,380,0,904.88,0.4823,218.3,0,0.2851,0.1473,0.3732,0.2515,0.2488,NORMAL,0.121,LEGIT
T502696,2026-08-08 02:56:39,U100478,2001.28,Card,Punjab National Bank,Mastercard,Lucknow,desktop,231,1991,354,0,947.58,1.112,109.1,0,0.1276,0.046,0.0906,0.1154,0.4911,NORMAL,0.1216,LEGIT
T542746,2026-08-08 02:56:46,U100627,253.8,Card,Bank of Baroda,Amex,Chennai,mobile,599,1103,172,0,380.41,-0.3328,793.2980016977056,0,0.1284,0.4345,0.2285,0.0356,0.3252,LATENCY_ANOMALY,0.145,LEGIT
T529370,2026-08-08 02:56:48,U100700,449.21,Netbanking,HDFC Bank,NOT_CARD,Pune,desktop,1295,1562,257,1,347.31,0.2934,134.0,0,0.1146,0.2177,0.1699,0.4984,0.3329,NORMAL,0.1044,LEGIT
T532568,2026-08-08 02:57:39,U101264,1566.07,UPI,Axis Bank,NOT_CARD,Hyderabad,mobile,633,715,107,0,1461.05,0.0719,128.7,0,0.1854,0.204,0.2137,0.0816,0.2466,NORMAL,0.0838,LEGIT
T542161,2026-08-08 02:58:17,U100809,716.24,Netbanking,Axis Bank,NOT_CARD,Mumbai,mobile,1180,2991,507,1,850.36,-0.1577,57.3,0,0.147,0.037,0.1361,0.3355,0.1528,NORMAL,0.0746,LEGIT
T509150,2026-08-08 02:58:55,U100693,80.42,UPI,Kotak Mahindra Bank,NOT_CARD,Jaipur,mobile,868,2838,491,0,88.99,-0.0963,140.1,0,0.1644,0.1169,0.3348,0.12,0.1754,NORMAL,0.0772,LEGIT
T519188,2026-08-08 02:59:38,U100289,727.48,Netbanking,Bank of Baroda,NOT_CARD,Chennai,desktop,1450,1420,242,0,504.51,0.442,78.7,0,0.007,0.3401,0.0318,0.1644,0.4218,NORMAL,0.1916,LEGIT
T546881,2026-08-08 02:59:56,U100590,241.43,UPI,Kotak Mahindra Bank,NOT_CARD,Bengaluru,desktop,1243,2402,382,0,375.82,-0.3576,237.4,0,0.1578,0.1967,0.2561,0.1377,0.2943,NORMAL,0.0,LEGIT
T517385,2026-08-08 03:02:36,U100392,408.61,Card,Kotak Mahindra Bank,Visa,Mumbai,mobile,284,1102,166,23,386.57,0.057,153.6,3,0.2923,0.266,0.3201,0.2562,0.2865,HIGH_VELOCITY,0.3067,LEGIT
T523200,2026-08-08 03:05:18,U100529,1694.61,UPI,Punjab National Bank,NOT_CARD,Delhi,desktop,326,2762,436,0,1306.08,0.2975,149.2,1,0.4554,0.039,0.0664,0.098,0.2776,NORMAL,0.0911,LEGIT
T528939,2026-08-08 03:07:06,U101209,901.08,Card,HDFC Bank,Amex,Lucknow,desktop,1106,2889,492,0,1357.31,-0.3361,118.8,0,0.0825,0.04,0.2824,0.4132,0.2407,NORMAL,0.1228,LEGIT
T500984,2026-08-08 03:07:15,U100011,205.63,UPI,Yes Bank,NOT_CARD,Delhi,mobile,507,2926,488,0,252.19,-0.1846,228.9,0,0.1867,0.2257,0.0909,0.2532,0.2687,NORMAL,0.1118,LEGIT
T530042,2026-08-08 03:07:17,U100377,796.03,UPI,HDFC Bank,NOT_CARD,Bengaluru,mobile,1257,2240,380,1,861.09,-0.0756,102.7,0,0.1452,0.1589,0.0579,0.0595,0.1693,NORMAL,0.0846,LEGIT
T504058,2026-08-08 03:07:19,U100212,213.02,Card,State Bank of India,Visa,Mumbai,mobile,632,2367,411,0,266.01,-0.1992,272.7,0,0.1285,0.0798,0.0173,0.0137,0.1742,NORMAL,0.0,LEGIT
T501762,2026-08-08 03:07:34,U100138,1964.15,Wallet,State Bank of India,NOT_CARD,Delhi,mobile,1413,1043,144,1,1975.03,-0.0055,103.6,0,0.2028,0.1592,0.108,0.0266,0.2599,NORMAL,0.0533,LEGIT
T508874,2026-08-08 03:07:41,U100343,1521.85,Netbanking,Punjab National Bank,NOT_CARD,Kolkata,desktop,1179,1545,274,0,3023.42,-0.4966,307.8872359413877,0,0.0801,0.1748,0.2472,0.8840286663763409,0.4329,BANK_DRIFT,0.2022,LEGIT
T527239,2026-08-08 03:08:07,U100842,9063.68,Card,Bank of Baroda,Amex,Ahmedabad,desktop,1279,2728,442,1,6152.59,0.4731,276.0,0,0.1838,0.0269,0.1562,0.1144,0.2948,NORMAL,0.0807,LEGIT
T544190,2026-08-08 03:08:49,U100080,519.19,Card,Punjab National Bank,Visa,Delhi,mobile,116,2820,457,0,427.86,0.2135,110.8,1,0.0651,0.1999,0.2576,0.1906,0.161,NORMAL,0.1843,LEGIT
T543654,2026-08-08 03:08:51,U100394,116.1,UPI,Axis Bank,NOT_CARD,Jaipur,mobile,5,2160,361,1,125.07,-0.0717,80.1,0,0.2068,0.0996,0.1851,0.5704,0.111,NORMAL,0.1719,LEGIT
T527506,2026-08-08 03:11:03,U101422,611.12,UPI,Punjab National Bank,NOT_CARD,Mumbai,mobile,1366,1767,335,0,613.21,-0.0034,133.4,0,0.2745,0.3684,0.1272,0.3152,0.0927,NORMAL,0.0646,LEGIT
T531300,2026-08-08 03:11:20,U100290,631.88,UPI,Punjab National Bank,NOT_CARD,Ahmedabad,mobile,570,2422,385,0,387.1,0.6323,86.8,0,,0.141,0.1075,0.4119,0.4667,MISSING_SIGNAL,0.1536,LEGIT
T530301,2026-08-08 03:11:57,U101370,901.57,UPI,State Bank of India,NOT_CARD,Mumbai,desktop,401,2642,443,0,636.11,0.4173,122.9,0,0.248,0.4328,0.1801,0.103,0.3725,NORMAL,0.0752,LEGIT
T534412,2026-08-08 03:13:32,U100276,582.79,Card,State Bank of India,Visa,Hyderabad,mobile,1159,1401,245,0,595.93,-0.0221,220.9,0,0.4198,0.463,0.0814,0.1706,0.3093,NORMAL,0.1322,LEGIT
T510724,2026-08-08 03:14:23,U100501,1995.7,UPI,Bank of Baroda,NOT_CARD,Pune,mobile,211,1956,345,11,2123.75,-0.0603,168.8,7,0.5356,0.0735,0.1273,0.1397,0.1442,HIGH_VELOCITY,0.3362,LEGIT
T500518,2026-08-08 03:14:41,U100730,91.58,Wallet,Axis Bank,NOT_CARD,Ahmedabad,mobile,246,2186,359,23,232.13,-0.6055,172.3,5,0.3446,0.2054,0.1755,0.3783,0.2743,HIGH_VELOCITY,0.4224,FRAUD
T519595,2026-08-08 03:16:26,U100726,2446.97,UPI,IDFC First Bank,NOT_CARD,Lucknow,mobile,267,1079,395,0,2807.48,-0.1284,66.2,0,0.8922774574420174,0.04005131261762688,0.8357069484485704,0.1093,0.2067,SIGNAL_CONFLICT,0.2383,LEGIT
T540194,2026-08-08 03:17:20,U100653,113.07,Wallet,Yes Bank,NOT_CARD,Hyderabad,mobile,634,2413,378,0,120.84,-0.0643,164.5,0,0.402,0.0939,0.1272,0.2954,0.2618,NORMAL,0.0751,LEGIT
T503744,2026-08-08 03:18:33,U101474,2389.4,Card,ICICI Bank,Visa,Lucknow,mobile,717,2931,491,1,2110.15,0.1323,169.2,0,0.2922,0.1249,0.3847,0.2128,0.2092,NORMAL,0.0655,LEGIT
T539250,2026-08-08 03:19:20,U100664,881.63,UPI,Punjab National Bank,NOT_CARD,Kolkata,mobile,1205,1792,272,1,663.99,0.3278,108.95197664805428,0,0.3706,0.2245,0.0987,0.6924424442004607,0.211,BANK_DRIFT,0.2285,LEGIT
T548608,2026-08-08 03:19:29,U100369,1219.41,Card,Kotak Mahindra Bank,Mastercard,Delhi,mobile,387,2316,381,0,1166.5,0.0454,189.7,0,0.0218,0.2557,0.0437,0.2858,0.3038,NORMAL,0.0845,FRAUD
T500008,2026-08-08 03:19:31,U101317,482.47,Netbanking,ICICI Bank,NOT_CARD,Chennai,mobile,6,1771,310,1,492.04,-0.0195,211.4,0,0.2267,0.1009,0.0703,0.2617,0.1933,NORMAL,0.0561,LEGIT
T533795,2026-08-08 03:19:37,U101348,1278.32,UPI,IDFC First Bank,NOT_CARD,Bengaluru,mobile,395,2204,375,0,1034.37,0.2358,183.3,0,0.3683,0.0782,0.402,0.2355,0.1804,NORMAL,0.1608,LEGIT
T518980,2026-08-08 03:20:56,U101041,318.87,Netbanking,IndusInd Bank,NOT_CARD,Mumbai,mobile,643,2569,416,0,248.9,0.2811,130.6,0,0.4225,0.2136,0.0356,0.1687,0.1597,NORMAL,0.0455,LEGIT
T536615,2026-08-08 03:23:43,U101312,2248.0,Card,State Bank of India,Amex,Ahmedabad,mobile,887,2339,399,0,2156.62,0.0424,173.9,0,0.0547,0.3021,0.4421,0.1913,0.0359,NORMAL,0.089,LEGIT
T502085,2026-08-08 03:24:18,U101333,178.42,Netbanking,HDFC Bank,NOT_CARD,Mumbai,mobile,691,2422,446,0,143.5,0.2434,366.9,0,0.0726,0.221,0.5483,0.0704,0.2278,NORMAL,0.1197,LEGIT
T522423,2026-08-08 03:24:28,U100707,668.83,UPI,Punjab National Bank,NOT_CARD,Mumbai,mobile,879,1717,299,0,853.32,-0.2162,262.58481125158943,1,0.1462,0.3826,0.1807,0.5924216610113807,0.3451,BANK_DRIFT,0.2038,LEGIT
T540508,2026-08-08 03:25:36,U100271,365.66,Card,ICICI Bank,Mastercard,Ahmedabad,desktop,823,69,33,0,353.69,0.0339,212.7,0,0.1954,0.026,0.184,0.0795,0.1901,NORMAL,0.0452,LEGIT
T508837,2026-08-08 03:25:38,U100102,1114.59,UPI,Punjab National Bank,NOT_CARD,Ahmedabad,desktop,898,2414,384,0,1856.09,-0.3995,152.9,0,0.0653,0.3612,0.0648,0.2801,0.3508,NORMAL,0.1275,LEGIT
T525783,2026-08-08 03:26:03,U101315,242.29,Wallet,ICICI Bank,NOT_CARD,Chennai,mobile,1429,897,160,0,199.91,0.212,106.2,0,0.1163,0.459,0.0193,0.1719,0.23,NORMAL,0.0325,LEGIT
T513834,2026-08-08 03:26:31,U101150,462.18,UPI,State Bank of India,NOT_CARD,Kolkata,desktop,945,1110,198,0,528.66,-0.1258,150.0,0,0.0805,0.3391,0.1919,0.09,0.1732,NORMAL,0.0624,LEGIT
T511214,2026-08-08 03:26:32,U100649,2188.42,UPI,Punjab National Bank,NOT_CARD,Pune,mobile,998,2545,438,0,1113.23,0.9658,177.4,0,0.2155,0.156,0.4737,0.31,0.8069,NORMAL,0.1601,LEGIT
T521848,2026-08-08 03:27:02,U101273,762.46,Netbanking,Bank of Baroda,NOT_CARD,Kolkata,desktop,231,2026,352,2,826.59,-0.0776,145.4,0,0.1058,0.1056,0.1201,0.2003,0.054,NORMAL,0.0594,LEGIT
T526341,2026-08-08 03:29:40,U100124,806.36,Card,Punjab National Bank,Amex,Kolkata,mobile,1009,2565,429,1,1381.0,-0.4161,84.5,0,0.2105,0.186,0.2473,0.2087,0.3395,NORMAL,0.1716,LEGIT
T510478,2026-08-08 03:31:04,U100001,232.64,Netbanking,Punjab National Bank,NOT_CARD,Ahmedabad,mobile,1425,2322,403,0,333.11,-0.3016,74.2,0,0.2677,0.2301,0.2423,0.1387,0.2798,NORMAL,0.0,LEGIT
T548961,2026-08-08 03:33:19,U100121,425.76,UPI,State Bank of India,NOT_CARD,Pune,desktop,66,2005,334,0,560.56,-0.2405,161.0,0,0.0936,0.0803,0.1121,0.0287,0.3536,NORMAL,0.095,LEGIT
